param_name,layer_num,component,param_count,relative_l2_diff,model_index
layers.16.mlp.gate_proj.weight,16,ffn,22544384,0.18274736445894732,2
layers.35.mlp.up_proj.weight,35,ffn,22544384,0.12892639194327693,2
layers.33.self_attn.q_proj.bias,33,attention,2048,0.001737294440843555,2
layers.0.self_attn.k_proj.bias,0,attention,256,0.0009432527084697355,2
layers.13.self_attn.v_proj.weight,13,attention,524288,0.16050225762847106,2
layers.22.self_attn.v_proj.weight,22,attention,524288,0.1464309397703008,2
layers.20.self_attn.o_proj.weight,20,attention,4194304,0.14397264277153696,2
layers.16.self_attn.o_proj.weight,16,attention,4194304,0.14350397921832805,2
layers.2.self_attn.o_proj.weight,2,attention,4194304,0.163934561158695,2
layers.5.self_attn.v_proj.bias,5,attention,256,0.02344197101136137,2
layers.6.self_attn.o_proj.weight,6,attention,4194304,0.1509034122545603,2
layers.31.self_attn.v_proj.bias,31,attention,256,0.0048492570843770184,2
layers.19.mlp.up_proj.weight,19,ffn,22544384,0.17488970869777035,2
layers.5.mlp.down_proj.weight,5,ffn,22544384,0.13478973336828584,2
layers.15.mlp.gate_proj.weight,15,ffn,22544384,0.17785336212124372,2
layers.21.post_attention_layernorm.weight,21,attention,2048,0.007178538693216621,2
layers.15.mlp.down_proj.weight,15,ffn,22544384,0.1549248859477728,2
layers.29.self_attn.k_proj.weight,29,attention,524288,0.1866264351914609,2
layers.23.input_layernorm.weight,23,norm,2048,0.004086760342586257,2
layers.4.self_attn.v_proj.bias,4,attention,256,0.04004435684456108,2
layers.29.self_attn.o_proj.weight,29,attention,4194304,0.1644200650733556,2
layers.17.self_attn.v_proj.weight,17,attention,524288,0.14810418774734035,2
layers.30.self_attn.k_proj.bias,30,attention,256,0.011736170684614026,2
layers.10.mlp.gate_proj.weight,10,ffn,22544384,0.14789583408703375,2
layers.21.input_layernorm.weight,21,norm,2048,0.0036262597619068646,2
layers.8.post_attention_layernorm.weight,8,attention,2048,0.0044833420705476905,2
layers.33.self_attn.k_proj.bias,33,attention,256,0.010923921080715741,2
layers.6.self_attn.k_proj.weight,6,attention,524288,0.11708712346468446,2
layers.9.self_attn.q_proj.weight,9,attention,4194304,0.15969121251575902,2
layers.26.mlp.down_proj.weight,26,ffn,22544384,0.17499474646107593,2
layers.33.self_attn.v_proj.weight,33,attention,524288,0.0857596556734221,2
layers.1.self_attn.v_proj.weight,1,attention,524288,0.1805625323228905,2
layers.19.self_attn.v_proj.weight,19,attention,524288,0.15099484563791207,2
layers.9.mlp.gate_proj.weight,9,ffn,22544384,0.1420221241322258,2
layers.29.mlp.up_proj.weight,29,ffn,22544384,0.17034141322547983,2
layers.19.mlp.down_proj.weight,19,ffn,22544384,0.180611522364888,2
layers.11.self_attn.q_proj.weight,11,attention,4194304,0.17396450894422374,2
layers.26.self_attn.v_proj.bias,26,attention,256,0.04597328613803776,2
layers.14.self_attn.q_proj.bias,14,attention,2048,0.0020294690727249926,2
layers.3.post_attention_layernorm.weight,3,attention,2048,0.0035098258134088106,2
layers.5.self_attn.q_proj.weight,5,attention,4194304,0.1456078545759294,2
layers.8.self_attn.o_proj.weight,8,attention,4194304,0.15667643806798742,2
layers.31.self_attn.k_proj.weight,31,attention,524288,0.1931748387459624,2
layers.7.mlp.up_proj.weight,7,ffn,22544384,0.13923985745708176,2
layers.24.self_attn.q_proj.bias,24,attention,2048,0.0020065440876066393,2
layers.27.input_layernorm.weight,27,norm,2048,0.005464657042407967,2
layers.34.self_attn.q_proj.bias,34,attention,2048,0.0025065490509977033,2
layers.8.mlp.down_proj.weight,8,ffn,22544384,0.15194914253060465,2
layers.22.self_attn.k_proj.weight,22,attention,524288,0.1655953046082426,2
layers.24.input_layernorm.weight,24,norm,2048,0.004544944821860005,2
layers.14.self_attn.k_proj.weight,14,attention,524288,0.13421055171395938,2
layers.30.self_attn.k_proj.weight,30,attention,524288,0.2077307358157713,2
layers.18.mlp.gate_proj.weight,18,ffn,22544384,0.19192758348639344,2
layers.23.self_attn.v_proj.bias,23,attention,256,0.04443583729382131,2
layers.12.self_attn.q_proj.weight,12,attention,4194304,0.17533877176118698,2
layers.20.mlp.up_proj.weight,20,ffn,22544384,0.16550442403019117,2
layers.18.mlp.down_proj.weight,18,ffn,22544384,0.17316435254157328,2
layers.0.self_attn.v_proj.bias,0,attention,256,0.01546714760352014,2
layers.11.self_attn.k_proj.bias,11,attention,256,0.0075466648501342284,2
